Label,TagSet,AssetType,Asset,AssetParent,isFedBy,City,Building,Wing,Floor,Room,Zone,AssetType2,Asset2
421_U6_TEMP_SPT,FCU_Supply_Air_Temperature_Setpoint,FCU,42-FCU6,,"AHU1,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR42,FirstFloor,SOR42_1_U6,,,
421_U7_CLG_VLV,FCU_Cooling_Valve_Command,FCU,42-FCU7,,"AHU1,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR42,FirstFloor,SOR42_1_U7,,,
421_U7_DAT,FCU_Supply_Air_Temperature_Sensor,FCU,42-FCU7,,"AHU1,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR42,FirstFloor,SOR42_1_U7,,,
421_U7_FAN_SPD,FCU_VFD_Speed_Command,FCU,42-FCU7,,"AHU1,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR42,FirstFloor,SOR42_1_U7,,,
421_U7_FCU_FAULT,FCU_Fault_Status,FCU,42-FCU7,,"AHU1,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR42,FirstFloor,SOR42_1_U7,,,
421_U7_HTG_VLV,FCU_Heating_Valve_Command,FCU,42-FCU7,,"AHU1,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR42,FirstFloor,SOR42_1_U7,,,
421_U7_RAT,FCU_Return_Air_Temperature_Sensor,FCU,42-FCU7,,"AHU1,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR42,FirstFloor,SOR42_1_U7,,,
421_U7_TEMP_SPT,FCU_Supply_Air_Temperature_Setpoint,FCU,42-FCU7,,"AHU1,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR42,FirstFloor,SOR42_1_U7,,,
421_U8_CLG_VLV,FCU_Cooling_Valve_Command,FCU,42-FCU8,,"AHU1,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR42,FirstFloor,SOR42_1_U8,,,
421_U8_DAT,FCU_Supply_Air_Temperature_Sensor,FCU,42-FCU8,,"AHU1,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR42,FirstFloor,SOR42_1_U8,,,
421_U8_FAN_SPD,FCU_VFD_Speed_Command,FCU,42-FCU8,,"AHU1,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR42,FirstFloor,SOR42_1_U8,,,
421_U8_FCU_FAULT,FCU_Fault_Status,FCU,42-FCU8,,"AHU1,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR42,FirstFloor,SOR42_1_U8,,,
421_U8_HTG_VLV,FCU_Heating_Valve_Command,FCU,42-FCU8,,"AHU1,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR42,FirstFloor,SOR42_1_U8,,,
421_U8_RAT,FCU_Return_Air_Temperature_Sensor,FCU,42-FCU8,,"AHU1,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR42,FirstFloor,SOR42_1_U8,,,
421_U8_TEMP_SPT,FCU_Supply_Air_Temperature_Setpoint,FCU,42-FCU8,,"AHU1,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR42,FirstFloor,SOR42_1_U8,,,
421_U9_CLG_VLV,FCU_Cooling_Valve_Command,FCU,42-FCU9,,"AHU1,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR42,FirstFloor,SOR42_1_U9,,,
421_U9_DAT,FCU_Supply_Air_Temperature_Sensor,FCU,42-FCU9,,"AHU1,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR42,FirstFloor,SOR42_1_U9,,,
421_U9_FAN_SPD,FCU_VFD_Speed_Command,FCU,42-FCU9,,"AHU1,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR42,FirstFloor,SOR42_1_U9,,,
421_U9_FCU_FAULT,FCU_Fault_Status,FCU,42-FCU9,,"AHU1,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR42,FirstFloor,SOR42_1_U9,,,
421_U9_HTG_VLV,FCU_Heating_Valve_Command,FCU,42-FCU9,,"AHU1,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR42,FirstFloor,SOR42_1_U9,,,
421_U9_RAT,FCU_Return_Air_Temperature_Sensor,FCU,42-FCU9,,"AHU1,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR42,FirstFloor,SOR42_1_U9,,,
421_U9_TEMP_SPT,FCU_Supply_Air_Temperature_Setpoint,FCU,42-FCU9,,"AHU1,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR42,FirstFloor,SOR42_1_U9,,,
42G_U10_CLG_VLV,FCU_Cooling_Valve_Command,FCU,42-FCU10,,"AHU1,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR42,GroundFloor,SOR42_G_U10,,,
42G_U10_DAT,FCU_Supply_Air_Temperature_Sensor,FCU,42-FCU10,,"AHU1,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR42,GroundFloor,SOR42_G_U10,,,
42G_U10_FAN_SPD,FCU_VFD_Speed_Command,FCU,42-FCU10,,"AHU1,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR42,GroundFloor,SOR42_G_U10,,,
42G_U10_FCU_FAULT,FCU_Fault_Status,FCU,42-FCU10,,"AHU1,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR42,GroundFloor,SOR42_G_U10,,,
42G_U10_HTG_VLV,FCU_Heating_Valve_Command,FCU,42-FCU10,,"AHU1,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR42,GroundFloor,SOR42_G_U10,,,
42G_U10_RAT,FCU_Return_Air_Temperature_Sensor,FCU,42-FCU10,,"AHU1,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR42,GroundFloor,SOR42_G_U10,,,
42G_U10_TEMP_SPT,FCU_Supply_Air_Temperature_Setpoint,FCU,42-FCU10,,"AHU1,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR42,GroundFloor,SOR42_G_U10,,,
42G_U11_CLG_VLV,FCU_Cooling_Valve_Command,FCU,42-FCU11,,"AHU1,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR42,GroundFloor,SOR42_G_U11,,,
42G_U11_DAT,FCU_Supply_Air_Temperature_Sensor,FCU,42-FCU11,,"AHU1,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR42,GroundFloor,SOR42_G_U11,,,
42G_U11_FAN_SPD,FCU_VFD_Speed_Command,FCU,42-FCU11,,"AHU1,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR42,GroundFloor,SOR42_G_U11,,,
42G_U11_FCU_FAULT,FCU_Fault_Status,FCU,42-FCU11,,"AHU1,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR42,GroundFloor,SOR42_G_U11,,,
42G_U11_HTG_VLV,FCU_Heating_Valve_Command,FCU,42-FCU11,,"AHU1,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR42,GroundFloor,SOR42_G_U11,,,
42G_U11_RAT,FCU_Return_Air_Temperature_Sensor,FCU,42-FCU11,,"AHU1,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR42,GroundFloor,SOR42_G_U11,,,
42G_U11_TEMP_SPT,FCU_Supply_Air_Temperature_Setpoint,FCU,42-FCU11,,"AHU1,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR42,GroundFloor,SOR42_G_U11,,,
42G_U12_CLG_VLV,FCU_Cooling_Valve_Command,FCU,42-FCU12,,"AHU1,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR42,GroundFloor,SOR42_G_U12,,,
42G_U12_DAT,FCU_Supply_Air_Temperature_Sensor,FCU,42-FCU12,,"AHU1,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR42,GroundFloor,SOR42_G_U12,,,
42G_U12_FAN_SPD,FCU_VFD_Speed_Command,FCU,42-FCU12,,"AHU1,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR42,GroundFloor,SOR42_G_U12,,,
42G_U12_FCU_FAULT,FCU_Fault_Status,FCU,42-FCU12,,"AHU1,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR42,GroundFloor,SOR42_G_U12,,,
42G_U12_HTG_VLV,FCU_Heating_Valve_Command,FCU,42-FCU12,,"AHU1,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR42,GroundFloor,SOR42_G_U12,,,
42G_U12_RAT,FCU_Return_Air_Temperature_Sensor,FCU,42-FCU12,,"AHU1,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR42,GroundFloor,SOR42_G_U12,,,
42G_U12_TEMP_SPT,FCU_Supply_Air_Temperature_Setpoint,FCU,42-FCU12,,"AHU1,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR42,GroundFloor,SOR42_G_U12,,,
42G_U13_CLG_VLV,FCU_Cooling_Valve_Command,FCU,42-FCU13,,"AHU1,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR42,GroundFloor,SOR42_G_U13,,,
42G_U13_DAT,FCU_Supply_Air_Temperature_Sensor,FCU,42-FCU13,,"AHU1,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR42,GroundFloor,SOR42_G_U13,,,
42G_U13_FAN_SPD,FCU_VFD_Speed_Command,FCU,42-FCU13,,"AHU1,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR42,GroundFloor,SOR42_G_U13,,,
42G_U13_FCU_FAULT,FCU_Fault_Status,FCU,42-FCU13,,"AHU1,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR42,GroundFloor,SOR42_G_U13,,,
42G_U13_HTG_VLV,FCU_Heating_Valve_Command,FCU,42-FCU13,,"AHU1,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR42,GroundFloor,SOR42_G_U13,,,
42G_U13_RAT,FCU_Return_Air_Temperature_Sensor,FCU,42-FCU13,,"AHU1,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR42,GroundFloor,SOR42_G_U13,,,
42G_U13_TEMP_SPT,FCU_Supply_Air_Temperature_Setpoint,FCU,42-FCU13,,"AHU1,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR42,GroundFloor,SOR42_G_U13,,,
42G_U14_CLG_VLV,FCU_Cooling_Valve_Command,FCU,42-FCU14,,"AHU1,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR42,GroundFloor,SOR42_G_U14,,,
42G_U14_DAT,FCU_Supply_Air_Temperature_Sensor,FCU,42-FCU14,,"AHU1,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR42,GroundFloor,SOR42_G_U14,,,
42G_U14_FAN_SPD,FCU_VFD_Speed_Command,FCU,42-FCU14,,"AHU1,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR42,GroundFloor,SOR42_G_U14,,,
42G_U14_FCU_FAULT,FCU_Fault_Status,FCU,42-FCU14,,"AHU1,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR42,GroundFloor,SOR42_G_U14,,,
42G_U14_HTG_VLV,FCU_Heating_Valve_Command,FCU,42-FCU14,,"AHU1,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR42,GroundFloor,SOR42_G_U14,,,
42G_U14_RAT,FCU_Return_Air_Temperature_Sensor,FCU,42-FCU14,,"AHU1,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR42,GroundFloor,SOR42_G_U14,,,
42G_U14_TEMP_SPT,FCU_Supply_Air_Temperature_Setpoint,FCU,42-FCU14,,"AHU1,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR42,GroundFloor,SOR42_G_U14,,,
42G_U15_CLG_VLV,FCU_Cooling_Valve_Command,FCU,42-FCU15,,"AHU1,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR42,GroundFloor,SOR42_G_U15,,,
42G_U15_DAT,FCU_Supply_Air_Temperature_Sensor,FCU,42-FCU15,,"AHU1,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR42,GroundFloor,SOR42_G_U15,,,
42G_U15_FAN_SPD,FCU_VFD_Speed_Command,FCU,42-FCU15,,"AHU1,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR42,GroundFloor,SOR42_G_U15,,,
42G_U15_FCU_FAULT,FCU_Fault_Status,FCU,42-FCU15,,"AHU1,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR42,GroundFloor,SOR42_G_U15,,,
42G_U15_HTG_VLV,FCU_Heating_Valve_Command,FCU,42-FCU15,,"AHU1,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR42,GroundFloor,SOR42_G_U15,,,
42G_U15_RAT,FCU_Return_Air_Temperature_Sensor,FCU,42-FCU15,,"AHU1,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR42,GroundFloor,SOR42_G_U15,,,
42G_U15_TEMP_SPT,FCU_Supply_Air_Temperature_Setpoint,FCU,42-FCU15,,"AHU1,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR42,GroundFloor,SOR42_G_U15,,,
42G_U16_CLG_VLV,FCU_Cooling_Valve_Command,FCU,42-FCU16,,"AHU1,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR42,GroundFloor,SOR42_G_U16,,,
42G_U16_DAT,FCU_Supply_Air_Temperature_Sensor,FCU,42-FCU16,,"AHU1,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR42,GroundFloor,SOR42_G_U16,,,
42G_U16_FAN_SPD,FCU_VFD_Speed_Command,FCU,42-FCU16,,"AHU1,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR42,GroundFloor,SOR42_G_U16,,,
42G_U16_FCU_FAULT,FCU_Fault_Status,FCU,42-FCU16,,"AHU1,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR42,GroundFloor,SOR42_G_U16,,,
42G_U16_HTG_VLV,FCU_Heating_Valve_Command,FCU,42-FCU16,,"AHU1,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR42,GroundFloor,SOR42_G_U16,,,
42G_U16_RAT,FCU_Return_Air_Temperature_Sensor,FCU,42-FCU16,,"AHU1,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR42,GroundFloor,SOR42_G_U16,,,
42G_U16_TEMP_SPT,FCU_Supply_Air_Temperature_Setpoint,FCU,42-FCU16,,"AHU1,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR42,GroundFloor,SOR42_G_U16,,,
42G_U17_CLG_VLV,FCU_Cooling_Valve_Command,FCU,42-FCU17,,"AHU1,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR42,GroundFloor,SOR42_G_U17,,,
42G_U17_DAT,FCU_Supply_Air_Temperature_Sensor,FCU,42-FCU17,,"AHU1,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR42,GroundFloor,SOR42_G_U17,,,
42G_U17_FAN_SPD,FCU_VFD_Speed_Command,FCU,42-FCU17,,"AHU1,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR42,GroundFloor,SOR42_G_U17,,,
42G_U17_FCU_FAULT,FCU_Fault_Status,FCU,42-FCU17,,"AHU1,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR42,GroundFloor,SOR42_G_U17,,,
42G_U17_HTG_VLV,FCU_Heating_Valve_Command,FCU,42-FCU17,,"AHU1,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR42,GroundFloor,SOR42_G_U17,,,
42G_U17_RAT,FCU_Return_Air_Temperature_Sensor,FCU,42-FCU17,,"AHU1,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR42,GroundFloor,SOR42_G_U17,,,
42G_U17_TEMP_SPT,FCU_Supply_Air_Temperature_Setpoint,FCU,42-FCU17,,"AHU1,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR42,GroundFloor,SOR42_G_U17,,,
42G_U18_CLG_VLV,FCU_Cooling_Valve_Command,FCU,42-FCU18,,"AHU1,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR42,GroundFloor,SOR42_G_U18,,,
42G_U18_DAT,FCU_Supply_Air_Temperature_Sensor,FCU,42-FCU18,,"AHU1,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR42,GroundFloor,SOR42_G_U18,,,
42G_U18_FAN_SPD,FCU_VFD_Speed_Command,FCU,42-FCU18,,"AHU1,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR42,GroundFloor,SOR42_G_U18,,,
42G_U18_FCU_FAULT,FCU_Fault_Status,FCU,42-FCU18,,"AHU1,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR42,GroundFloor,SOR42_G_U18,,,
42G_U18_HTG_VLV,FCU_Heating_Valve_Command,FCU,42-FCU18,,"AHU1,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR42,GroundFloor,SOR42_G_U18,,,
42G_U18_RAT,FCU_Return_Air_Temperature_Sensor,FCU,42-FCU18,,"AHU1,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR42,GroundFloor,SOR42_G_U18,,,
42G_U18_TEMP_SPT,FCU_Supply_Air_Temperature_Setpoint,FCU,42-FCU18,,"AHU1,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR42,GroundFloor,SOR42_G_U18,,,
42G_U19_CLG_VLV,FCU_Cooling_Valve_Command,FCU,42-FCU19,,"AHU1,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR42,GroundFloor,SOR42_G_U19,,,
42G_U19_DAT,FCU_Supply_Air_Temperature_Sensor,FCU,42-FCU19,,"AHU1,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR42,GroundFloor,SOR42_G_U19,,,
42G_U19_FAN_SPD,FCU_VFD_Speed_Command,FCU,42-FCU19,,"AHU1,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR42,GroundFloor,SOR42_G_U19,,,
42G_U19_FCU_FAULT,FCU_Fault_Status,FCU,42-FCU19,,"AHU1,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR42,GroundFloor,SOR42_G_U19,,,
42G_U19_HTG_VLV,FCU_Heating_Valve_Command,FCU,42-FCU19,,"AHU1,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR42,GroundFloor,SOR42_G_U19,,,
42G_U19_RAT,FCU_Return_Air_Temperature_Sensor,FCU,42-FCU19,,"AHU1,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR42,GroundFloor,SOR42_G_U19,,,
42G_U19_TEMP_SPT,FCU_Supply_Air_Temperature_Setpoint,FCU,42-FCU19,,"AHU1,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR42,GroundFloor,SOR42_G_U19,,,
42G_U1_CLG_VLV,FCU_Cooling_Valve_Command,FCU,42-FCU1,,"AHU1,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR42,GroundFloor,SOR42_G_U1,,,
42G_U1_DAT,FCU_Supply_Air_Temperature_Sensor,FCU,42-FCU1,,"AHU1,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR42,GroundFloor,SOR42_G_U1,,,
42G_U1_FAN_SPD,FCU_VFD_Speed_Command,FCU,42-FCU1,,"AHU1,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR42,GroundFloor,SOR42_G_U1,,,
42G_U1_FCU_FAULT,FCU_Fault_Status,FCU,42-FCU1,,"AHU1,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR42,GroundFloor,SOR42_G_U1,,,
42G_U1_HTG_VLV,FCU_Heating_Valve_Command,FCU,42-FCU1,,"AHU1,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR42,GroundFloor,SOR42_G_U1,,,
42G_U1_RAT,FCU_Return_Air_Temperature_Sensor,FCU,42-FCU1,,"AHU1,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR42,GroundFloor,SOR42_G_U1,,,
42G_U1_TEMP_SPT,FCU_Supply_Air_Temperature_Setpoint,FCU,42-FCU1,,"AHU1,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR42,GroundFloor,SOR42_G_U1,,,
42G_U20_CLG_VLV,FCU_Cooling_Valve_Command,FCU,42-FCU20,,"AHU1,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR42,GroundFloor,SOR42_G_U20,,,
42G_U20_DAT,FCU_Supply_Air_Temperature_Sensor,FCU,42-FCU20,,"AHU1,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR42,GroundFloor,SOR42_G_U20,,,
42G_U20_FAN_SPD,FCU_VFD_Speed_Command,FCU,42-FCU20,,"AHU1,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR42,GroundFloor,SOR42_G_U20,,,
42G_U20_FCU_FAULT,FCU_Fault_Status,FCU,42-FCU20,,"AHU1,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR42,GroundFloor,SOR42_G_U20,,,
42G_U20_HTG_VLV,FCU_Heating_Valve_Command,FCU,42-FCU20,,"AHU1,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR42,GroundFloor,SOR42_G_U20,,,
42G_U20_RAT,FCU_Return_Air_Temperature_Sensor,FCU,42-FCU20,,"AHU1,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR42,GroundFloor,SOR42_G_U20,,,
42G_U20_TEMP_SPT,FCU_Supply_Air_Temperature_Setpoint,FCU,42-FCU20,,"AHU1,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR42,GroundFloor,SOR42_G_U20,,,
42G_U21_CLG_VLV,FCU_Cooling_Valve_Command,FCU,42-FCU21,,"AHU1,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR42,GroundFloor,SOR42_G_U21,,,
42G_U21_DAT,FCU_Supply_Air_Temperature_Sensor,FCU,42-FCU21,,"AHU1,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR42,GroundFloor,SOR42_G_U21,,,
42G_U21_FAN_SPD,FCU_VFD_Speed_Command,FCU,42-FCU21,,"AHU1,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR42,GroundFloor,SOR42_G_U21,,,
42G_U21_FCU_FAULT,FCU_Fault_Status,FCU,42-FCU21,,"AHU1,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR42,GroundFloor,SOR42_G_U21,,,
42G_U21_HTG_VLV,FCU_Heating_Valve_Command,FCU,42-FCU21,,"AHU1,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR42,GroundFloor,SOR42_G_U21,,,
42G_U21_RAT,FCU_Return_Air_Temperature_Sensor,FCU,42-FCU21,,"AHU1,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR42,GroundFloor,SOR42_G_U21,,,
42G_U21_TEMP_SPT,FCU_Supply_Air_Temperature_Setpoint,FCU,42-FCU21,,"AHU1,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR42,GroundFloor,SOR42_G_U21,,,
42G_U22_CLG_VLV,FCU_Cooling_Valve_Command,FCU,42-FCU22,,"AHU1,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR42,GroundFloor,SOR42_G_U22,,,
42G_U22_DAT,FCU_Supply_Air_Temperature_Sensor,FCU,42-FCU22,,"AHU1,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR42,GroundFloor,SOR42_G_U22,,,
42G_U22_FAN_SPD,FCU_VFD_Speed_Command,FCU,42-FCU22,,"AHU1,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR42,GroundFloor,SOR42_G_U22,,,
42G_U22_FCU_FAULT,FCU_Fault_Status,FCU,42-FCU22,,"AHU1,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR42,GroundFloor,SOR42_G_U22,,,
42G_U22_HTG_VLV,FCU_Heating_Valve_Command,FCU,42-FCU22,,"AHU1,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR42,GroundFloor,SOR42_G_U22,,,
42G_U22_RAT,FCU_Return_Air_Temperature_Sensor,FCU,42-FCU22,,"AHU1,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR42,GroundFloor,SOR42_G_U22,,,
42G_U22_TEMP_SPT,FCU_Supply_Air_Temperature_Setpoint,FCU,42-FCU22,,"AHU1,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR42,GroundFloor,SOR42_G_U22,,,
42G_U23_CLG_VLV,FCU_Cooling_Valve_Command,FCU,42-FCU23,,"AHU1,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR42,GroundFloor,SOR42_G_U23,,,
42G_U23_DAT,FCU_Supply_Air_Temperature_Sensor,FCU,42-FCU23,,"AHU1,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR42,GroundFloor,SOR42_G_U23,,,
42G_U23_FAN_SPD,FCU_VFD_Speed_Command,FCU,42-FCU23,,"AHU1,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR42,GroundFloor,SOR42_G_U23,,,
42G_U23_FCU_FAULT,FCU_Fault_Status,FCU,42-FCU23,,"AHU1,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR42,GroundFloor,SOR42_G_U23,,,
42G_U23_HTG_VLV,FCU_Heating_Valve_Command,FCU,42-FCU23,,"AHU1,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR42,GroundFloor,SOR42_G_U23,,,
42G_U23_RAT,FCU_Return_Air_Temperature_Sensor,FCU,42-FCU23,,"AHU1,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR42,GroundFloor,SOR42_G_U23,,,
42G_U23_TEMP_SPT,FCU_Supply_Air_Temperature_Setpoint,FCU,42-FCU23,,"AHU1,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR42,GroundFloor,SOR42_G_U23,,,
42G_U24_CLG_VLV,FCU_Cooling_Valve_Command,FCU,42-FCU24,,"AHU1,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR42,GroundFloor,SOR42_G_U24,,,
42G_U24_DAT,FCU_Supply_Air_Temperature_Sensor,FCU,42-FCU24,,"AHU1,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR42,GroundFloor,SOR42_G_U24,,,
42G_U24_FAN_SPD,FCU_VFD_Speed_Command,FCU,42-FCU24,,"AHU1,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR42,GroundFloor,SOR42_G_U24,,,
42G_U24_FCU_FAULT,FCU_Fault_Status,FCU,42-FCU24,,"AHU1,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR42,GroundFloor,SOR42_G_U24,,,
42G_U24_HTG_VLV,FCU_Heating_Valve_Command,FCU,42-FCU24,,"AHU1,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR42,GroundFloor,SOR42_G_U24,,,
42G_U24_RAT,FCU_Return_Air_Temperature_Sensor,FCU,42-FCU24,,"AHU1,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR42,GroundFloor,SOR42_G_U24,,,
42G_U24_TEMP_SPT,FCU_Supply_Air_Temperature_Setpoint,FCU,42-FCU24,,"AHU1,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR42,GroundFloor,SOR42_G_U24,,,
42G_U25_CLG_VLV,FCU_Cooling_Valve_Command,FCU,42-FCU25,,"AHU1,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR42,GroundFloor,SOR42_G_U25,,,
42G_U25_DAT,FCU_Supply_Air_Temperature_Sensor,FCU,42-FCU25,,"AHU1,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR42,GroundFloor,SOR42_G_U25,,,
42G_U25_FAN_SPD,FCU_VFD_Speed_Command,FCU,42-FCU25,,"AHU1,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR42,GroundFloor,SOR42_G_U25,,,
42G_U25_FCU_FAULT,FCU_Fault_Status,FCU,42-FCU25,,"AHU1,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR42,GroundFloor,SOR42_G_U25,,,
42G_U25_HTG_VLV,FCU_Heating_Valve_Command,FCU,42-FCU25,,"AHU1,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR42,GroundFloor,SOR42_G_U25,,,
42G_U25_RAT,FCU_Return_Air_Temperature_Sensor,FCU,42-FCU25,,"AHU1,Boiler1,Boiler2,Chiller1",Dublin,B3,SOR42,GroundFloor,SOR42_G_U25,,,
